timestamps,wind_generation,fossil_generation,consumption,prices
2020-02-25 18:00:00,37473.25,32913.75,71604.5,"35,97"
2020-02-25 19:00:00,35721.25,33438.75,70526.0,"39,49"
2020-02-25 20:00:00,34374.25,32536.0,66372.5,"35,21"
2020-02-25 21:00:00,33141.75,30668.25,63089.0,"30,10"
2020-02-25 22:00:00,30980.5,29413.0,60326.5,"29,90"
2020-02-25 23:00:00,29547.5,28666.25,56230.25,"26,46"
2020-02-26 00:00:00,28243.5,27921.5,52669.0,"25,56"
2020-02-26 01:00:00,26730.25,27781.25,51138.75,"25,20"
2020-02-26 02:00:00,25796.0,26761.75,50589.75,"24,35"
2020-02-26 03:00:00,25037.0,27124.0,51579.0,"23,53"
2020-02-26 04:00:00,24641.75,27586.0,53240.0,"24,08"
2020-02-26 05:00:00,25129.75,28916.0,56018.25,"25,01"
2020-02-26 06:00:00,25100.5,32473.75,63097.75,"31,24"
2020-02-26 07:00:00,25756.0,34363.75,67653.5,"36,34"
2020-02-26 08:00:00,27600.25,35737.75,70061.25,"37,64"
2020-02-26 09:00:00,30488.25,36263.25,70509.75,"37,01"
2020-02-26 10:00:00,33399.5,35854.75,71764.0,"34,02"
2020-02-26 11:00:00,35525.0,35209.75,72788.0,"33,13"
2020-02-26 12:00:00,36321.5,34833.25,72167.25,"32,10"
2020-02-26 13:00:00,35749.25,34562.0,71360.75,"30,45"
2020-02-26 14:00:00,34310.0,34331.25,70500.0,"28,14"
2020-02-26 15:00:00,32115.0,35672.0,69212.75,"30,17"
2020-02-26 16:00:00,28755.25,36499.0,68224.75,"32,97"
2020-02-26 17:00:00,25962.75,37989.75,69073.25,"37,72"
2020-02-26 18:00:00,26184.25,39799.0,71791.25,"38,46"
2020-02-26 19:00:00,27146.25,38613.75,70764.25,"42,17"
2020-02-26 20:00:00,26881.5,36551.75,66844.25,"36,71"
2020-02-26 21:00:00,25976.5,34547.5,62999.0,"33,83"
2020-02-26 22:00:00,24884.75,33307.25,60093.0,"32,08"
2020-02-26 23:00:00,24788.75,33056.25,56089.75,"28,20"
2020-02-27 00:00:00,24874.75,33956.5,53533.0,"31,57"
2020-02-27 01:00:00,24920.5,33568.75,51968.75,"28,54"
2020-02-27 02:00:00,25041.25,33085.0,51196.25,"27,04"
2020-02-27 03:00:00,24905.75,32236.75,51599.5,"25,17"
2020-02-27 04:00:00,25117.0,33414.75,52989.5,"25,45"
2020-02-27 05:00:00,24481.25,34641.0,56608.75,"28,81"
2020-02-27 06:00:00,23433.5,36305.0,63488.0,"36,80"
2020-02-27 07:00:00,22387.5,40290.25,67480.5,"42,28"
2020-02-27 08:00:00,24014.25,40988.25,69641.5,"44,42"
2020-02-27 09:00:00,26371.25,40307.75,70516.25,"42,41"
2020-02-27 10:00:00,28472.75,40075.75,71687.25,"40,15"
2020-02-27 11:00:00,29812.5,40814.5,73161.5,"40,05"
2020-02-27 12:00:00,28356.75,40405.0,72379.25,"38,82"
2020-02-27 13:00:00,25072.0,41461.75,71305.0,"39,81"
2020-02-27 14:00:00,21088.25,42798.0,70306.75,"43,71"
2020-02-27 15:00:00,17342.75,42549.5,69769.25,"45,19"
2020-02-27 16:00:00,14616.5,44523.75,69436.25,"45,71"
2020-02-27 17:00:00,13199.0,44058.25,70626.0,"51,52"
2020-02-27 18:00:00,14437.0,44627.0,71914.5,"59,98"
2020-02-27 19:00:00,16290.0,42421.75,70977.5,"48,06"
2020-02-27 20:00:00,18058.5,39132.0,67844.25,"39,13"
2020-02-27 21:00:00,20802.5,37642.75,64410.0,"35,68"
2020-02-27 22:00:00,22485.25,35330.5,61135.25,"33,77"
2020-02-27 23:00:00,24709.25,34359.25,56954.0,"28,54"
2020-02-28 00:00:00,26354.5,35175.25,54037.25,"29,54"
2020-02-28 01:00:00,28594.75,33988.25,52753.75,"26,70"
2020-02-28 02:00:00,30758.0,32791.5,52254.5,"25,34"
2020-02-28 03:00:00,31872.25,32086.0,52543.0,"24,87"
2020-02-28 04:00:00,32726.5,33143.0,53783.25,"24,87"
2020-02-28 05:00:00,33719.25,33681.25,57205.5,"27,30"
2020-02-28 06:00:00,34185.5,34181.75,63869.25,"34,97"
2020-02-28 07:00:00,33781.5,36277.25,68015.0,"40,74"
2020-02-28 08:00:00,35295.0,37678.75,70367.25,"43,88"
2020-02-28 09:00:00,38026.25,36623.5,70826.25,"40,12"
2020-02-28 10:00:00,41475.0,35186.5,72051.0,"37,81"
2020-02-28 11:00:00,44209.25,35485.5,72460.0,"32,50"
2020-02-28 12:00:00,46776.25,32818.5,71825.5,"26,55"
2020-02-28 13:00:00,46895.5,31855.5,70278.75,"26,00"
2020-02-28 14:00:00,44748.5,30779.75,68705.5,"26,12"
2020-02-28 15:00:00,39318.75,31834.0,67213.0,"27,10"
2020-02-28 16:00:00,33240.25,32919.0,65687.5,"34,01"
2020-02-28 17:00:00,29339.0,34970.25,66810.25,"37,49"
2020-02-28 18:00:00,31484.75,35216.5,69627.25,"38,95"
2020-02-28 19:00:00,35693.75,32239.0,69676.75,"35,34"
2020-02-28 20:00:00,38547.75,29111.25,65994.25,"27,77"
2020-02-28 21:00:00,40157.5,26102.5,62465.0,"27,06"
2020-02-28 22:00:00,40118.5,25511.75,59977.5,"26,14"
2020-02-28 23:00:00,40185.25,23521.0,56073.0,"23,79"
2020-02-29 00:00:00,39946.0,20835.25,52750.75,"0,40"
2020-02-29 01:00:00,40310.0,20140.75,51011.0,"3,11"
2020-02-29 02:00:00,41116.75,19951.25,49757.25,"9,42"
2020-02-29 03:00:00,41751.25,20202.75,49458.25,"9,49"
2020-02-29 04:00:00,41744.5,20037.75,49162.75,"9,39"
2020-02-29 05:00:00,41350.25,20022.75,49064.25,"8,67"
2020-02-29 06:00:00,41187.75,19920.0,50214.75,"10,18"
2020-02-29 07:00:00,40927.75,19924.0,53147.5,"11,56"
2020-02-29 08:00:00,42568.25,20536.5,56358.25,"12,99"
2020-02-29 09:00:00,45571.25,20871.5,59101.5,"14,01"
2020-02-29 10:00:00,48838.5,20048.25,60774.25,"12,36"
2020-02-29 11:00:00,51711.5,18941.75,61625.75,"9,97"
2020-02-29 12:00:00,52441.25,18838.25,60945.75,"6,71"
2020-02-29 13:00:00,51730.75,18988.25,59646.25,"4,22"
2020-02-29 14:00:00,49101.0,20275.5,58358.75,"4,21"
2020-02-29 15:00:00,47890.75,20101.25,57716.75,"7,63"
2020-02-29 16:00:00,48011.5,19609.0,58123.5,"5,22"
2020-02-29 17:00:00,48553.0,19461.5,60365.75,"12,25"
2020-02-29 18:00:00,48967.0,20607.5,63270.0,"13,92"
2020-02-29 19:00:00,48456.5,20880.25,61979.25,"12,78"
2020-02-29 20:00:00,47601.75,20534.75,58367.25,"8,06"
2020-02-29 21:00:00,45687.75,20125.0,56016.25,"7,38"
2020-02-29 22:00:00,44041.5,20867.5,54299.25,"10,41"
2020-02-29 23:00:00,43971.25,21367.75,50764.0,"9,51"
2020-03-01 00:00:00,42303.25,18501.0,46716.0,"-4,92"
2020-03-01 01:00:00,42166.75,18088.75,44985.25,"-3,88"
2020-03-01 02:00:00,41552.25,18039.75,43936.25,"-6,98"
2020-03-01 03:00:00,42023.75,18079.25,43869.5,"-3,88"
2020-03-01 04:00:00,42466.5,18276.75,44190.25,"-1,02"
2020-03-01 05:00:00,42611.5,18415.5,44120.75,"-1,03"
2020-03-01 06:00:00,42737.25,18273.25,44074.25,"-5,30"
2020-03-01 07:00:00,43754.0,18300.25,45868.25,"-3,89"
2020-03-01 08:00:00,46940.25,18633.25,49749.5,"-0,05"
2020-03-01 09:00:00,51153.0,18975.75,52517.5,"-0,23"
2020-03-01 10:00:00,55293.75,19077.75,56171.75,"-4,03"
2020-03-01 11:00:00,58501.25,19823.75,58809.0,"-2,16"
2020-03-01 12:00:00,57948.5,19644.25,57963.0,"-6,97"
2020-03-01 13:00:00,54993.0,19472.75,55967.5,"-7,85"
2020-03-01 14:00:00,51125.25,19754.25,54262.25,"-5,06"
2020-03-01 15:00:00,46165.25,19386.5,52891.0,"0,03"
2020-03-01 16:00:00,36006.75,21902.75,52341.25,"15,11"
2020-03-01 17:00:00,27676.75,26206.25,53978.0,"33,07"
2020-03-01 18:00:00,26999.0,28472.75,57810.0,"34,70"
2020-03-01 19:00:00,27984.75,27547.5,57924.0,"36,12"
2020-03-01 20:00:00,29040.75,26359.0,55085.75,"31,49"
2020-03-01 21:00:00,29150.75,24818.75,53510.25,"26,10"
2020-03-01 22:00:00,29178.0,24994.75,52841.0,"27,76"
2020-03-01 23:00:00,29862.25,24082.75,49730.5,"24,24"
2020-03-02 00:00:00,29442.25,23395.0,48065.0,"24,31"
2020-03-02 01:00:00,28831.25,24018.5,46349.0,"23,30"
2020-03-02 02:00:00,27591.25,23860.5,45748.0,"21,71"
2020-03-02 03:00:00,26536.75,24152.0,46355.75,"19,20"
2020-03-02 04:00:00,26154.75,25485.5,48421.5,"19,15"
2020-03-02 05:00:00,25787.25,26769.25,53120.0,"23,53"
2020-03-02 06:00:00,25086.25,33568.75,61539.25,"30,91"
2020-03-02 07:00:00,25311.75,37794.75,66161.5,"37,00"
2020-03-02 08:00:00,27116.0,40202.75,68239.75,"39,92"
2020-03-02 09:00:00,29734.0,41096.5,68693.75,"36,94"
2020-03-02 10:00:00,31474.25,41748.0,69205.25,"36,71"
2020-03-02 11:00:00,31285.5,41811.5,69506.25,"37,03"
2020-03-02 12:00:00,29220.75,41781.25,69001.5,"35,13"
2020-03-02 13:00:00,26142.5,43056.5,68600.25,"35,35"
2020-03-02 14:00:00,22652.25,43044.75,67386.25,"34,74"
2020-03-02 15:00:00,19124.75,42761.25,67241.25,"36,79"
2020-03-02 16:00:00,15770.5,43958.0,66162.75,"38,93"
2020-03-02 17:00:00,13361.25,46403.25,67328.5,"41,09"
2020-03-02 18:00:00,14000.25,48755.75,70422.25,"49,50"
2020-03-02 19:00:00,14502.5,47875.5,69777.25,"43,92"
2020-03-02 20:00:00,14234.5,44912.25,65638.25,"37,75"
2020-03-02 21:00:00,14471.25,43066.0,62117.5,"33,54"
2020-03-02 22:00:00,14592.25,40274.75,58866.5,"30,88"
2020-03-02 23:00:00,15559.5,36957.5,54524.5,"28,97"
2020-03-03 00:00:00,16894.5,35895.0,51137.25,"26,04"
2020-03-03 01:00:00,17995.0,34490.0,49613.25,"25,04"
2020-03-03 02:00:00,18824.0,32913.75,49202.75,"24,53"
2020-03-03 03:00:00,19189.5,32794.25,50133.5,"24,10"
2020-03-03 04:00:00,19432.0,35129.0,51634.5,"24,45"
2020-03-03 05:00:00,19832.25,38126.5,55235.0,"28,50"
2020-03-03 06:00:00,19782.75,43062.0,62749.0,"35,68"
2020-03-03 07:00:00,20115.25,47911.5,67279.75,"42,30"
2020-03-03 08:00:00,21707.75,49440.0,69469.5,"45,60"
2020-03-03 09:00:00,24261.75,48361.25,69326.5,"41,68"
2020-03-03 10:00:00,27815.5,46452.0,70134.75,"37,97"
2020-03-03 11:00:00,30584.25,46509.75,71074.75,"34,83"
2020-03-03 12:00:00,32013.0,45754.5,69750.5,"31,82"
2020-03-03 13:00:00,31678.25,45745.5,69054.75,"33,96"
2020-03-03 14:00:00,28847.75,45849.5,68125.75,"35,93"
2020-03-03 15:00:00,24669.75,46122.5,67138.75,"37,66"
2020-03-03 16:00:00,19803.5,47260.5,65753.25,"39,84"
2020-03-03 17:00:00,15487.25,48838.5,66331.25,"41,73"
2020-03-03 18:00:00,14653.5,49796.5,69321.5,"55,98"
2020-03-03 19:00:00,15518.5,50579.25,69454.0,"56,90"
2020-03-03 20:00:00,16843.5,48245.0,65668.5,"40,93"
2020-03-03 21:00:00,17640.5,45168.75,61999.5,"38,19"
2020-03-03 22:00:00,18957.75,43123.75,58942.25,"35,03"
2020-03-03 23:00:00,19926.25,40474.25,54975.75,"31,29"
2020-03-04 00:00:00,20343.25,38805.0,52792.0,"30,10"
2020-03-04 01:00:00,20329.75,37297.5,51053.75,"28,10"
2020-03-04 02:00:00,19990.25,36754.25,50318.0,"27,08"
2020-03-04 03:00:00,20023.75,36054.25,51048.75,"26,80"
2020-03-04 04:00:00,19293.0,36984.5,52340.0,"26,80"
2020-03-04 05:00:00,18793.0,40109.0,55606.0,"30,05"
2020-03-04 06:00:00,18371.5,43975.25,62695.0,"36,51"
2020-03-04 07:00:00,18856.75,46799.25,67771.75,"47,20"
2020-03-04 08:00:00,21244.0,49029.25,69895.25,"54,75"
2020-03-04 09:00:00,24355.0,48473.0,69712.75,"50,32"
2020-03-04 10:00:00,26859.5,46672.25,70168.75,"44,23"
2020-03-04 11:00:00,29175.0,46758.0,70983.25,"41,09"
2020-03-04 12:00:00,29530.75,45994.25,70384.75,"37,90"
2020-03-04 13:00:00,28824.25,46069.0,69343.75,"35,97"
2020-03-04 14:00:00,27014.75,45995.5,67853.75,"35,00"
2020-03-04 15:00:00,23140.5,46623.0,67219.0,"35,88"
2020-03-04 16:00:00,18062.75,47437.75,66266.5,"39,50"
2020-03-04 17:00:00,13468.75,48628.5,67141.75,"48,49"
2020-03-04 18:00:00,11990.5,51536.75,69676.0,"64,70"
2020-03-04 19:00:00,12411.25,50789.5,69429.0,"63,34"
2020-03-04 20:00:00,13046.0,49544.0,65118.25,"43,58"
2020-03-04 21:00:00,13865.0,46374.0,61467.75,"37,53"
2020-03-04 22:00:00,14533.0,43893.25,58310.25,"33,92"
2020-03-04 23:00:00,14990.5,40800.75,54078.0,"31,82"
2020-03-05 00:00:00,14661.75,39643.25,52188.75,"30,24"
2020-03-05 01:00:00,14309.25,37715.25,50072.25,"29,08"
2020-03-05 02:00:00,13662.0,37779.25,48926.75,"28,60"
2020-03-05 03:00:00,13156.75,38216.5,49770.5,"29,01"
2020-03-05 04:00:00,12704.75,39538.0,51069.75,"30,10"
2020-03-05 05:00:00,12687.5,41319.0,53836.25,"31,55"
2020-03-05 06:00:00,13229.25,44614.75,60949.5,"37,91"
2020-03-05 07:00:00,14857.5,45985.75,66024.0,"45,61"
2020-03-05 08:00:00,18426.75,47026.25,68410.25,"54,64"
2020-03-05 09:00:00,21349.0,45917.0,68870.5,"49,78"
2020-03-05 10:00:00,24691.75,45330.25,69509.0,"42,09"
2020-03-05 11:00:00,26480.25,44498.75,70570.0,"40,99"
2020-03-05 12:00:00,27752.75,43551.0,70469.25,"41,97"
2020-03-05 13:00:00,27609.5,43091.75,69984.25,"40,51"
2020-03-05 14:00:00,27653.25,43030.25,69105.75,"37,94"
2020-03-05 15:00:00,27370.25,41302.0,68410.25,"36,75"
2020-03-05 16:00:00,27877.5,40469.75,68010.0,"37,03"
2020-03-05 17:00:00,27946.0,42058.5,69465.25,"38,91"
2020-03-05 18:00:00,30651.0,42696.25,72335.5,"36,90"
2020-03-05 19:00:00,33306.25,41510.5,71342.25,"35,82"
2020-03-05 20:00:00,34453.75,35675.25,67202.75,"30,24"
2020-03-05 21:00:00,35362.75,31393.5,63734.25,"27,85"
2020-03-05 22:00:00,35018.75,30419.25,60635.75,"26,90"
2020-03-05 23:00:00,33961.75,28609.5,56551.25,"25,30"
2020-03-06 00:00:00,32690.5,28073.5,52987.0,"24,55"
2020-03-06 01:00:00,32318.0,27643.5,50921.0,"22,96"
2020-03-06 02:00:00,31705.25,26554.0,50474.75,"21,00"
2020-03-06 03:00:00,32128.0,27131.0,50928.75,"19,99"
2020-03-06 04:00:00,32144.75,27203.75,52670.75,"20,22"
2020-03-06 05:00:00,32421.25,30046.5,56046.25,"24,10"
2020-03-06 06:00:00,33079.0,33985.0,63590.75,"28,80"
2020-03-06 07:00:00,33465.75,36848.0,68465.0,"33,41"
2020-03-06 08:00:00,34229.25,37611.75,71086.25,"35,90"
2020-03-06 09:00:00,35858.5,37528.25,71812.25,"35,10"
2020-03-06 10:00:00,36202.5,37687.5,72866.0,"34,68"
2020-03-06 11:00:00,35913.25,38698.5,73577.5,"36,03"
2020-03-06 12:00:00,34939.75,37718.0,72655.5,"35,00"
2020-03-06 13:00:00,33536.0,37493.5,71490.25,"32,64"
2020-03-06 14:00:00,32068.5,36158.0,70041.0,"31,67"
2020-03-06 15:00:00,30679.75,35842.5,69046.75,"29,06"
2020-03-06 16:00:00,29651.75,35746.75,68068.25,"29,80"
2020-03-06 17:00:00,28942.0,36827.5,68412.5,"35,00"
2020-03-06 18:00:00,28705.75,38403.5,69619.0,"37,30"
2020-03-06 19:00:00,28908.75,37069.0,68202.75,"38,04"
2020-03-06 20:00:00,28242.25,36810.25,63653.25,"35,46"
2020-03-06 21:00:00,27053.75,35086.25,60230.0,"31,71"
2020-03-06 22:00:00,25852.5,34364.25,57313.5,"30,50"
2020-03-06 23:00:00,25177.0,32141.0,53883.25,"28,54"
2020-03-07 00:00:00,24472.75,29650.5,50830.75,"31,01"
2020-03-07 01:00:00,24723.0,29270.25,48582.0,"25,50"
2020-03-07 02:00:00,25315.25,28590.5,47613.25,"24,51"
2020-03-07 03:00:00,25358.25,28198.75,47443.5,"24,03"
2020-03-07 04:00:00,25157.25,29609.25,47701.75,"24,47"
2020-03-07 05:00:00,24848.25,28774.25,47825.75,"24,41"
2020-03-07 06:00:00,24087.75,29913.0,48896.75,"26,25"
2020-03-07 07:00:00,24250.5,30931.0,51473.5,"30,40"
2020-03-07 08:00:00,25616.5,31697.25,55009.25,"33,58"
2020-03-07 09:00:00,27517.25,32203.75,57975.75,"35,00"
2020-03-07 10:00:00,29799.0,31157.75,60209.25,"30,40"
2020-03-07 11:00:00,31690.25,30183.5,60871.75,"28,10"
2020-03-07 12:00:00,33651.0,29649.75,59826.75,"26,08"
2020-03-07 13:00:00,34374.5,28923.25,58253.75,"25,06"
2020-03-07 14:00:00,32786.5,30495.5,56281.5,"24,94"
2020-03-07 15:00:00,29388.5,30800.0,55238.75,"25,00"
2020-03-07 16:00:00,24016.75,31862.5,54917.25,"29,54"
2020-03-07 17:00:00,19518.25,32367.0,55619.25,"35,79"
2020-03-07 18:00:00,18570.25,34418.75,59153.0,"38,80"
2020-03-07 19:00:00,20965.5,33023.0,59185.75,"39,95"
2020-03-07 20:00:00,24264.25,30047.0,56259.5,"35,00"
2020-03-07 21:00:00,26589.5,27849.5,53591.5,"27,17"
2020-03-07 22:00:00,27890.75,26622.0,51902.5,"28,24"
2020-03-07 23:00:00,28957.25,24332.25,49615.75,"24,90"
2020-03-08 00:00:00,29447.75,21905.5,46721.25,"20,80"
2020-03-08 01:00:00,29464.5,21194.5,44871.75,"16,82"
2020-03-08 02:00:00,29305.25,20713.25,44167.75,"12,22"
2020-03-08 03:00:00,29934.75,20308.75,43675.0,"9,24"
2020-03-08 04:00:00,31023.75,20474.75,44471.25,"8,74"
2020-03-08 05:00:00,32113.75,20426.0,44748.5,"8,93"
2020-03-08 06:00:00,32983.75,21210.0,44689.5,"8,67"
2020-03-08 07:00:00,35300.75,21711.0,46168.75,"9,78"
2020-03-08 08:00:00,39903.5,21583.75,49276.25,"9,66"
2020-03-08 09:00:00,43944.0,20801.5,52453.0,"9,38"
2020-03-08 10:00:00,48011.5,21278.5,54894.25,"9,73"
2020-03-08 11:00:00,51039.5,20918.75,57298.25,"9,40"
2020-03-08 12:00:00,51953.75,20629.75,57029.25,"8,93"
2020-03-08 13:00:00,50780.25,20195.5,54911.5,"8,43"
2020-03-08 14:00:00,48100.25,20419.25,53628.0,"8,77"
2020-03-08 15:00:00,43877.25,20182.75,52999.0,"11,01"
2020-03-08 16:00:00,37932.25,19927.25,52822.0,"19,19"
2020-03-08 17:00:00,33174.75,22708.5,54413.75,"25,71"
2020-03-08 18:00:00,31017.5,26031.25,58288.25,"31,97"
2020-03-08 19:00:00,29934.5,27631.75,58192.25,"34,86"
2020-03-08 20:00:00,28869.75,27608.25,55326.0,"34,02"
2020-03-08 21:00:00,27569.0,27148.0,53266.0,"31,90"
2020-03-08 22:00:00,26625.0,26820.75,51982.5,"31,99"
2020-03-08 23:00:00,25430.75,25907.75,48842.0,"30,41"
2020-03-09 00:00:00,24229.0,25635.75,45933.0,"25,02"
2020-03-09 01:00:00,22780.0,26958.75,44271.75,"25,00"
2020-03-09 02:00:00,21743.75,26262.75,43708.5,"25,09"
2020-03-09 03:00:00,20512.25,26671.0,44391.25,"24,77"
2020-03-09 04:00:00,19163.25,28318.25,46117.75,"24,47"
2020-03-09 05:00:00,18558.75,30607.75,50335.25,"25,30"
2020-03-09 06:00:00,18413.25,34736.25,59703.5,"37,10"
2020-03-09 07:00:00,19115.75,37554.5,65092.5,"46,99"
2020-03-09 08:00:00,19973.0,40730.0,67821.0,"50,27"
2020-03-09 09:00:00,22415.0,40261.75,68148.5,"45,65"
2020-03-09 10:00:00,26047.0,37804.25,69029.25,"40,44"
2020-03-09 11:00:00,28883.75,36325.0,69193.0,"40,35"
2020-03-09 12:00:00,30849.5,36537.75,68531.25,"36,88"
2020-03-09 13:00:00,31396.0,36100.5,67975.0,"35,49"
2020-03-09 14:00:00,30676.0,37121.0,67072.75,"33,75"
2020-03-09 15:00:00,28223.25,37911.25,65807.0,"36,75"
2020-03-09 16:00:00,23402.0,37849.5,65289.5,"39,30"
2020-03-09 17:00:00,18779.75,39819.0,66039.25,"46,35"
2020-03-09 18:00:00,18433.25,42760.75,69001.5,"54,57"
2020-03-09 19:00:00,21100.25,42059.75,69329.75,"58,98"
2020-03-09 20:00:00,23393.5,40502.25,65284.25,"40,50"
2020-03-09 21:00:00,26246.0,35636.25,62321.5,"35,98"
2020-03-09 22:00:00,28805.25,32158.75,59343.5,"34,97"
2020-03-09 23:00:00,31833.75,27169.75,55751.25,"26,75"
2020-03-10 00:00:00,33979.75,24776.0,53057.75,"24,06"
2020-03-10 01:00:00,35241.5,23604.75,51747.0,"23,70"
2020-03-10 02:00:00,36987.25,23489.75,51094.5,"21,77"
2020-03-10 03:00:00,39028.5,24116.5,52016.0,"15,91"
2020-03-10 04:00:00,41021.5,24327.0,54304.5,"13,06"
2020-03-10 05:00:00,43196.0,23908.75,57877.25,"15,80"
2020-03-10 06:00:00,45622.25,25069.5,65409.75,"24,23"
2020-03-10 07:00:00,47024.75,27572.75,70816.5,"29,00"
2020-03-10 08:00:00,48055.0,29018.5,73625.75,"30,19"
2020-03-10 09:00:00,49150.75,29169.5,74513.0,"31,08"
2020-03-10 10:00:00,50435.75,28898.5,75940.25,"30,10"
2020-03-10 11:00:00,50990.0,29683.25,76414.25,"31,77"
2020-03-10 12:00:00,50487.0,29322.0,75500.5,"30,55"
2020-03-10 13:00:00,49453.5,28669.0,74861.25,"30,00"
2020-03-10 14:00:00,48158.0,28502.0,73436.25,"29,69"
2020-03-10 15:00:00,47254.0,27944.5,72852.0,"24,84"
2020-03-10 16:00:00,47261.25,26585.5,71967.5,"22,64"
2020-03-10 17:00:00,48204.75,26684.25,73173.5,"24,27"
2020-03-10 18:00:00,49825.75,28874.0,74659.5,"28,17"
2020-03-10 19:00:00,50834.5,28576.25,73978.75,"27,37"
2020-03-10 20:00:00,51030.0,24968.75,69640.25,"24,04"
2020-03-10 21:00:00,51111.0,23170.5,65472.5,"11,79"
2020-03-10 22:00:00,50177.5,22613.75,62280.75,"9,03"
2020-03-10 23:00:00,50534.75,22648.0,58482.5,"4,93"
2020-03-11 00:00:00,49892.5,21605.75,55222.0,"-0,05"
2020-03-11 01:00:00,49090.0,21639.75,53198.25,"0,07"
2020-03-11 02:00:00,47540.0,21635.75,52169.75,"0,10"
2020-03-11 03:00:00,45106.75,22133.25,52724.0,"0,13"
2020-03-11 04:00:00,43640.0,22440.0,54270.5,"5,58"
2020-03-11 05:00:00,40896.25,23763.0,57385.5,"21,13"
2020-03-11 06:00:00,38467.25,26563.5,64143.5,"26,87"
2020-03-11 07:00:00,36434.5,29142.0,68360.75,"33,94"
2020-03-11 08:00:00,37713.0,27542.5,70812.5,"37,17"
2020-03-11 09:00:00,40790.75,27292.0,71672.25,"34,27"
2020-03-11 10:00:00,44640.75,26885.25,73016.75,"33,07"
2020-03-11 11:00:00,47509.5,25791.75,74157.75,"29,20"
2020-03-11 12:00:00,48970.5,26151.5,73245.75,"25,97"
2020-03-11 13:00:00,48255.0,25899.5,72340.75,"24,06"
2020-03-11 14:00:00,46512.25,26210.25,70957.0,"23,73"
2020-03-11 15:00:00,41954.0,26570.25,69332.0,"24,90"
2020-03-11 16:00:00,36279.5,27992.0,67384.25,"26,66"
2020-03-11 17:00:00,31541.5,28512.0,67218.0,"33,80"
2020-03-11 18:00:00,30473.75,28763.75,69847.25,"37,00"
2020-03-11 19:00:00,33449.25,28524.0,70448.0,"37,99"
2020-03-11 20:00:00,37312.5,26400.25,67223.0,"28,10"
2020-03-11 21:00:00,39617.25,24645.25,63583.0,"24,39"
2020-03-11 22:00:00,40899.5,22668.75,60307.25,"23,84"
2020-03-11 23:00:00,42668.0,21721.0,56523.75,"12,58"
2020-03-12 00:00:00,43964.25,20302.75,53913.25,"7,37"
2020-03-12 01:00:00,45391.5,21191.0,52123.5,"1,79"
2020-03-12 02:00:00,46120.75,20775.75,51475.25,"0,06"
2020-03-12 03:00:00,47761.75,20494.5,52008.5,"0,01"
2020-03-12 04:00:00,49140.5,20650.0,54008.5,"-1,58"
2020-03-12 05:00:00,49951.25,21676.0,58319.0,"0,13"
2020-03-12 06:00:00,50806.25,22724.75,65259.5,"10,64"
2020-03-12 07:00:00,51989.0,23814.75,70287.75,"19,98"
2020-03-12 08:00:00,54881.5,22986.75,72597.75,"18,05"
2020-03-12 09:00:00,58464.5,22016.5,72639.25,"9,18"
2020-03-12 10:00:00,62631.75,21239.75,72844.5,"-0,01"
2020-03-12 11:00:00,63587.0,20417.0,74272.25,"-0,05"
2020-03-12 12:00:00,63937.75,21669.5,73474.25,"0,03"
2020-03-12 13:00:00,63442.75,22078.5,72324.5,"0,56"
2020-03-12 14:00:00,61075.5,21636.25,71039.25,"0,08"
2020-03-12 15:00:00,55487.5,22178.0,70458.25,"12,73"
2020-03-12 16:00:00,48491.5,23243.5,68789.75,"23,60"
2020-03-12 17:00:00,41678.0,26527.5,69151.0,"27,45"
2020-03-12 18:00:00,37787.0,28833.75,70874.5,"37,00"
2020-03-12 19:00:00,37532.5,28847.5,71188.0,"39,63"
2020-03-12 20:00:00,38178.25,28118.75,67504.75,"31,76"
2020-03-12 21:00:00,40589.75,24028.25,64243.0,"24,50"
2020-03-12 22:00:00,42232.25,22866.5,61242.75,"23,26"
2020-03-12 23:00:00,42884.5,21127.75,57123.0,"7,50"
2020-03-13 00:00:00,42824.75,23148.0,53945.0,"7,59"
2020-03-13 01:00:00,42972.25,22345.0,52355.25,"6,99"
2020-03-13 02:00:00,43182.75,22091.25,52051.25,"2,48"
2020-03-13 03:00:00,43773.25,21844.75,52502.75,"2,95"
2020-03-13 04:00:00,44364.5,22782.5,54118.5,"2,58"
2020-03-13 05:00:00,43973.5,22674.25,57796.75,"7,96"
2020-03-13 06:00:00,44823.5,23433.75,64340.0,"21,83"
2020-03-13 07:00:00,47693.5,25320.25,69553.75,"24,94"
2020-03-13 08:00:00,52846.5,23198.0,72042.75,"13,99"
2020-03-13 09:00:00,57797.5,22154.25,72873.75,"4,02"
2020-03-13 10:00:00,61299.5,22447.5,73633.5,"0,09"
2020-03-13 11:00:00,63652.25,24519.75,74158.75,"10,69"
2020-03-13 12:00:00,64079.5,24177.5,73241.25,"4,08"
2020-03-13 13:00:00,63462.25,23652.5,71788.25,"0,12"
2020-03-13 14:00:00,61120.0,22017.5,69787.0,"0,01"
2020-03-13 15:00:00,56616.5,22089.5,68621.5,"4,68"
2020-03-13 16:00:00,48520.0,24228.5,67048.0,"21,37"
2020-03-13 17:00:00,40595.75,27987.75,67500.25,"32,65"
2020-03-13 18:00:00,35472.5,29578.25,69217.25,"37,70"
2020-03-13 19:00:00,32248.25,32674.0,68913.5,"42,50"
